revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step8994	not to mention	Avg_Test	0.9781913893589022	-0.05827304435966382	-0.5317025057555456
step8994	not to mention	Avg_Control	0.9732092498589962	0.385619029730508	0.04568096433933751
step8994	never mind	NPI	0.9469825155104343	0.20061675085566907	-0.162186246266556
step8994	never mind	Pseudocleft	0.9785673998871969	0.39642202356610673	-0.10994776311864708
step8994	never mind	CP Conjunction	1.0	-0.5200225881479987	-1.3229735078814335
step8994	never mind	VP Conjunction	0.9847715736040609	0.10503618356136703	-0.3485980522007305
step8994	never mind	VP Gap Conjunction	1.0	1.0836387476676343	0.4399599808794055
step8994	never mind	Avg_Test	0.9751833051325437	0.025672062091259024	-0.5317025057555456
step8994	never mind	Avg_Control	0.9923857868020305	0.5943374656145006	0.04568096433933751
step11992	let alone	NPI	0.9729272419627749	0.10715106232181082	-0.271410073893795
step11992	let alone	Pseudocleft	0.954878736604625	0.15822549758492657	-0.15464287286953138
step11992	let alone	CP Conjunction	1.0	-0.5796267555987707	-1.432493368414789
step11992	let alone	VP Conjunction	0.952058657642414	-0.03568009644729972	-0.4447926650327004
step11992	let alone	VP Gap Conjunction	0.990975747320925	0.6621435006257846	0.28534083855871556
step11992	let alone	Avg_Test	0.9759353261891333	-0.10475006523067777	-0.6195154383927052
step11992	let alone	Avg_Control	0.9715172024816695	0.31323170208924245	-0.07972591323699241
step11992	much less	NPI	0.9847715736040609	0.16174680677027736	-0.271410073893795
step11992	much less	Pseudocleft	0.954878736604625	0.22618212487424624	-0.15464287286953138
step11992	much less	CP Conjunction	1.0	-0.4454274743845822	-1.432493368414789
step11992	much less	VP Conjunction	0.9396503102086858	-0.0731821049927186	-0.4447926650327004
step11992	much less	VP Gap Conjunction	0.9368302312464749	0.541495638584862	0.28534083855871556
step11992	much less	Avg_Test	0.9798834367362286	-0.01916618091335286	-0.6195154383927052
step11992	much less	Avg_Control	0.9382402707275803	0.23415676679607172	-0.07972591323699241
step11992	not to mention	NPI	1.0	0.1480020015036663	-0.271410073893795
step11992	not to mention	Pseudocleft	1.0	0.3911858653524671	-0.15464287286953138
step11992	not to mention	CP Conjunction	1.0	-0.5956243665555878	-1.432493368414789
step11992	not to mention	VP Conjunction	0.9599548787366047	-0.08159644462197632	-0.4447926650327004
step11992	not to mention	VP Gap Conjunction	0.9729272419627749	0.6343076373652691	0.28534083855871556
step11992	not to mention	Avg_Test	1.0	-0.018812166566484784	-0.6195154383927052
step11992	not to mention	Avg_Control	0.9664410603496898	0.2763555963716464	-0.07972591323699241
step11992	never mind	NPI	0.9836435420191766	0.11723670208783588	-0.271410073893795
step11992	never mind	Pseudocleft	0.9926677946982515	0.329549073887221	-0.15464287286953138
step11992	never mind	CP Conjunction	1.0	-0.48511321683825576	-1.432493368414789
step11992	never mind	VP Conjunction	0.9560067681895094	-0.020401818464519078	-0.4447926650327004
step11992	never mind	VP Gap Conjunction	0.9977439368302312	0.7422457764831829	0.28534083855871556
step11992	never mind	Avg_Test	0.9921037789058094	-0.012775813621066301	-0.6195154383927052
step11992	never mind	Avg_Control	0.9768753525098703	0.36092197900933193	-0.07972591323699241
step14991	let alone	NPI	0.9892836999435984	0.16090713934715495	-0.35196506271104117
step14991	let alone	Pseudocleft	0.943034404963339	0.08173234758239914	-0.25604710011447274
step14991	let alone	CP Conjunction	1.0	-0.6459467873120133	-1.5253345487955527
step14991	let alone	VP Conjunction	0.8855047941342358	0.01023018250879566	-0.37062629709389006
step14991	let alone	VP Gap Conjunction	0.9808234630569655	0.8187368695875782	0.3496913626848878
step14991	let alone	Avg_Test	0.9774393683023125	-0.13443576679415306	-0.7111155705403556
step14991	let alone	Avg_Control	0.9331641285956007	0.41448352604818695	-0.010467467204501113
step14991	much less	NPI	0.9921037789058094	0.19019145277752691	-0.35196506271104117
step14991	much less	Pseudocleft	0.9481105470953187	0.13029097989663793	-0.25604710011447274
step14991	much less	CP Conjunction	1.0	-0.5147048415299935	-1.5253345487955527
step14991	much less	VP Conjunction	0.8482797518330514	-0.09611844520614568	-0.37062629709389006
step14991	much less	VP Gap Conjunction	0.8956570783981952	0.5986192092274248	0.3496913626848878
step14991	much less	Avg_Test	0.980071442000376	-0.06474080295194291	-0.7111155705403556
